file	sha256	relocation_section	relocation_index	target_section	offset	elf_address	file_offset	type	symbol	symbol_index	symbol_undefined	symbol_type	symbol_section	symbol_value	addend	resolved_target_functions	resolved_target_address	owners	owner_start	owner_offset	owner_extent	owner_end	owner_fde	evidence	instruction_word
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hsgmii_lan.ko	60a711a1690d3e5f20f0385ab9fefb3ddc3cbaf8170df317ccd03068e8f38fd9	.rela.text.unlikely	103	.text.unlikely	0x6ac	0x6ac	0x6c3c	R_AARCH64_CALL26	xsi_mac_itf_reset	61	0	STT_FUNC	.text	0x2880	0x0	xsi_mac_itf_reset	0x2880	xsi_mac_init	0x2d0	0x3dc	symbol_size	0x9dc		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hsgmii_lan.ko	60a711a1690d3e5f20f0385ab9fefb3ddc3cbaf8170df317ccd03068e8f38fd9	.rela.text.unlikely	111	.text.unlikely	0x6fc	0x6fc	0x6c8c	R_AARCH64_CALL26	xsi_mac_api_logic_reset	53	0	STT_FUNC	.text	0x2e44	0x0	xsi_mac_api_logic_reset	0x2e44	xsi_mac_init	0x2d0	0x42c	symbol_size	0x9dc		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hsgmii_lan.ko	60a711a1690d3e5f20f0385ab9fefb3ddc3cbaf8170df317ccd03068e8f38fd9	.rela.text.unlikely	135	.text.unlikely	0x854	0x854	0x6de4	R_AARCH64_CALL26	xsi_mac_itf_reset	61	0	STT_FUNC	.text	0x2880	0x0	xsi_mac_itf_reset	0x2880	xsi_mac_init	0x2d0	0x584	symbol_size	0x9dc		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hsgmii_lan.ko	60a711a1690d3e5f20f0385ab9fefb3ddc3cbaf8170df317ccd03068e8f38fd9	.rela.text.unlikely	140	.text.unlikely	0x880	0x880	0x6e10	R_AARCH64_CALL26	xsi_mac_api_logic_reset	53	0	STT_FUNC	.text	0x2e44	0x0	xsi_mac_api_logic_reset	0x2e44	xsi_mac_init	0x2d0	0x5b0	symbol_size	0x9dc		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hsgmii_lan.ko	60a711a1690d3e5f20f0385ab9fefb3ddc3cbaf8170df317ccd03068e8f38fd9	.rela.eh_frame	49	.eh_frame	0x664	0x664	0xa434	R_AARCH64_PREL32		1	0	STT_SECTION	.text	0x0	0x1840	XSI_MAC_LOGIC_RESET	0x1840							data_reference	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hsgmii_lan.ko	60a711a1690d3e5f20f0385ab9fefb3ddc3cbaf8170df317ccd03068e8f38fd9	.rela.eh_frame	72	.eh_frame	0xa64	0xa64	0xa834	R_AARCH64_PREL32		1	0	STT_SECTION	.text	0x0	0x2880	xsi_mac_itf_reset	0x2880							data_reference	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hsgmii_lan.ko	60a711a1690d3e5f20f0385ab9fefb3ddc3cbaf8170df317ccd03068e8f38fd9	.rela.eh_frame	81	.eh_frame	0xbc4	0xbc4	0xa994	R_AARCH64_PREL32		1	0	STT_SECTION	.text	0x0	0x2cb0	xsi_mac_api_reset	0x2cb0							data_reference	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hsgmii_lan.ko	60a711a1690d3e5f20f0385ab9fefb3ddc3cbaf8170df317ccd03068e8f38fd9	.rela.eh_frame	84	.eh_frame	0xc84	0xc84	0xaa54	R_AARCH64_PREL32		1	0	STT_SECTION	.text	0x0	0x2e44	xsi_mac_api_logic_reset	0x2e44							data_reference	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hsgmii_lan.ko	60a711a1690d3e5f20f0385ab9fefb3ddc3cbaf8170df317ccd03068e8f38fd9	.rela.data	4	.data	0x20	0x20	0xb2b8	R_AARCH64_ABS64	xsi_mac_api_logic_reset	53	0	STT_FUNC	.text	0x2e44	0x0	xsi_mac_api_logic_reset	0x2e44							data_reference	
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	3820	.text	0x15d38	0x15d38	0x15d98	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_multicast_hwnat_state_handler_lan_xsi	0x15b60	0x1d8	symbol_size	0x15e64		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	3821	.text	0x15d3c	0x15d3c	0x15d9c	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_multicast_hwnat_state_handler_lan_xsi	0x15b60	0x1dc	symbol_size	0x15e64		executable_reference	0xb9400016
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	3852	.text	0x160dc	0x160dc	0x1613c	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_multicast_hwnat_state_handler_lan_only	0x15e64	0x278	symbol_size	0x161c0		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	3853	.text	0x160e0	0x160e0	0x16140	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_multicast_hwnat_state_handler_lan_only	0x15e64	0x27c	symbol_size	0x161c0		executable_reference	0xb9400017
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	3873	.text	0x163a8	0x163a8	0x16408	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_multicast_hwnat_state_handler_lan_wlan	0x161c0	0x1e8	symbol_size	0x164f0		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	3874	.text	0x163ac	0x163ac	0x1640c	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_multicast_hwnat_state_handler_lan_wlan	0x161c0	0x1ec	symbol_size	0x164f0		executable_reference	0xb9400017
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	4010	.text	0x178b8	0x178b8	0x17918	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_multicast_hwnat_force_to_cpu_handler	0x177b0	0x108	symbol_size	0x17b24		executable_reference	0x90000001
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	4011	.text	0x178c0	0x178c0	0x17920	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_multicast_hwnat_force_to_cpu_handler	0x177b0	0x110	symbol_size	0x17b24		executable_reference	0xb9400021
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	4818	.text	0x1b5d0	0x1b5d0	0x1b630	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_offload_ds_offload	0x1b5b4	0x1c	symbol_size	0x1b650		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	4819	.text	0x1b5d4	0x1b5d4	0x1b634	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_offload_ds_offload	0x1b5b4	0x20	symbol_size	0x1b650		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	4848	.text	0x1b7e4	0x1b7e4	0x1b844	R_AARCH64_ADR_PREL_PG_HI21	wifiqueue_start_idx	318	0	STT_OBJECT	.data	0x5b0	0x0		0x5b0	ecnt_wlan_force_to_cpu_handler	0x1b760	0x84	symbol_size	0x1b930		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	4849	.text	0x1b7e8	0x1b7e8	0x1b848	R_AARCH64_LDST32_ABS_LO12_NC	wifiqueue_start_idx	318	0	STT_OBJECT	.data	0x5b0	0x0		0x5b0	ecnt_wlan_force_to_cpu_handler	0x1b760	0x88	symbol_size	0x1b930		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	4928	.text	0x1be2c	0x1be2c	0x1be8c	R_AARCH64_ADR_PREL_PG_HI21	wifiqueue_start_idx	318	0	STT_OBJECT	.data	0x5b0	0x0		0x5b0	PpeWifiFastTxHandler	0x1bd10	0x11c	symbol_size	0x1bfc4		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	4929	.text	0x1be30	0x1be30	0x1be90	R_AARCH64_LDST32_ABS_LO12_NC	wifiqueue_start_idx	318	0	STT_OBJECT	.data	0x5b0	0x0		0x5b0	PpeWifiFastTxHandler	0x1bd10	0x120	symbol_size	0x1bfc4		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	5434	.text	0x1fc1c	0x1fc1c	0x1fc7c	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			softQdmaSetForcePort	0x1fc10	0xc	symbol_size	0x1fc88		executable_reference	0x90000004
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	5435	.text	0x1fc28	0x1fc28	0x1fc88	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			softQdmaSetForcePort	0x1fc10	0x18	symbol_size	0x1fc88		executable_reference	0xb9400087
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	6340	.text	0x249bc	0x249bc	0x24a1c	R_AARCH64_ADR_PREL_PG_HI21	wifiqueue_start_idx	318	0	STT_OBJECT	.data	0x5b0	0x0		0x5b0	PpeExtIfRxFastHandler	0x247e0	0x1dc	symbol_size	0x24adc		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	6341	.text	0x249c0	0x249c0	0x24a20	R_AARCH64_LDST32_ABS_LO12_NC	wifiqueue_start_idx	318	0	STT_OBJECT	.data	0x5b0	0x0		0x5b0	PpeExtIfRxFastHandler	0x247e0	0x1e0	symbol_size	0x24adc		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	7497	.text	0x29e00	0x29e00	0x29e60	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_multicast_set_info	0x29d44	0xbc	symbol_size	0x2a630		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	7498	.text	0x29e04	0x29e04	0x29e64	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_multicast_set_info	0x29d44	0xc0	symbol_size	0x2a630		executable_reference	0xb9400017
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	7511	.text	0x2a004	0x2a004	0x2a064	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_multicast_set_info	0x29d44	0x2c0	symbol_size	0x2a630		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	7512	.text	0x2a008	0x2a008	0x2a068	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_multicast_set_info	0x29d44	0x2c4	symbol_size	0x2a630		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	7526	.text	0x2a168	0x2a168	0x2a1c8	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_multicast_set_info	0x29d44	0x424	symbol_size	0x2a630		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	7527	.text	0x2a16c	0x2a16c	0x2a1cc	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_multicast_set_info	0x29d44	0x428	symbol_size	0x2a630		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	7997	.text	0x2e93c	0x2e93c	0x2e99c	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_set_rule_according_to_state	0x2e840	0xfc	symbol_size	0x2f320		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	7998	.text	0x2e940	0x2e940	0x2e9a0	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_set_rule_according_to_state	0x2e840	0x100	symbol_size	0x2f320		executable_reference	0xb940001c
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	8010	.text	0x2eab4	0x2eab4	0x2eb14	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_set_rule_according_to_state	0x2e840	0x274	symbol_size	0x2f320		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	8011	.text	0x2eab8	0x2eab8	0x2eb18	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_set_rule_according_to_state	0x2e840	0x278	symbol_size	0x2f320		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	8032	.text	0x2eca0	0x2eca0	0x2ed00	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_set_rule_according_to_state	0x2e840	0x460	symbol_size	0x2f320		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	8033	.text	0x2eca4	0x2eca4	0x2ed04	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_set_rule_according_to_state	0x2e840	0x464	symbol_size	0x2f320		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	8047	.text	0x2ee1c	0x2ee1c	0x2ee7c	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_set_rule_according_to_state	0x2e840	0x5dc	symbol_size	0x2f320		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	8048	.text	0x2ee20	0x2ee20	0x2ee80	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_set_rule_according_to_state	0x2e840	0x5e0	symbol_size	0x2f320		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	8076	.text	0x2f174	0x2f174	0x2f1d4	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_set_rule_according_to_state	0x2e840	0x934	symbol_size	0x2f320		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	8077	.text	0x2f178	0x2f178	0x2f1d8	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			hwnat_set_rule_according_to_state	0x2e840	0x938	symbol_size	0x2f320		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9424	.text	0x36424	0x36424	0x36484	R_AARCH64_ADR_PREL_PG_HI21	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_ppe_tx_hanlder_start_hook	0x363e0	0x44	symbol_size	0x36648		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9425	.text	0x36428	0x36428	0x36488	R_AARCH64_LDST32_ABS_LO12_NC	dsoffload_presetting	1213	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_ppe_tx_hanlder_start_hook	0x363e0	0x48	symbol_size	0x36648		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9564	.text	0x37274	0x37274	0x372d4	R_AARCH64_CALL26	ecnt_hwnat_npu_init	513	0	STT_FUNC	.text	0x38e00	0x0	ecnt_hwnat_npu_init	0x38e00	ecnt_hwnat_adp_init	0x37250	0x24	symbol_size	0x372a0		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9583	.text	0x372d0	0x372d0	0x37330	R_AARCH64_CALL26	ecnt_hwnat_npu_deinit	812	0	STT_FUNC	.text	0x38f80	0x0	ecnt_hwnat_npu_deinit	0x38f80	ecnt_hwnat_adp_deinit	0x372a0	0x30	symbol_size	0x372e0		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9611	.text	0x37548	0x37548	0x375a8	R_AARCH64_CALL26	host_notify_npuMbox	1004	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37490	0x37490	0xb8	eh_frame_FDE	0x3759c	0x99c8	direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9633	.text	0x377f0	0x377f0	0x37850	R_AARCH64_CALL26	host_notify_npuMbox	1004	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37740	0x37740	0xb0	eh_frame_FDE	0x37844	0x9a60	direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9647	.text	0x379f8	0x379f8	0x37a58	R_AARCH64_CALL26	host_notify_npuMbox	1004	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_check_vxlan_hdr_list	0x37844	0x1b4	symbol_size	0x37a60		direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9674	.text	0x37d18	0x37d18	0x37d78	R_AARCH64_CALL26	host_notify_npuMbox	1004	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x37c14	0x37c14	0x104	eh_frame_FDE	0x37da8	0x9b0c	direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9802	.text	0x38518	0x38518	0x38578	R_AARCH64_CALL26	host_notify_npuMbox	1004	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x382d4	0x382d4	0x244	eh_frame_FDE	0x3858c	0x9bac	direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9830	.text	0x387f0	0x387f0	0x38850	R_AARCH64_CALL26	ecnt_hwnat_npu_srv6_hdr_structure	857	0	STT_FUNC	.text	0x38590	0x0	ecnt_hwnat_npu_srv6_hdr_structure	0x38590	unnamed@.text+0x386f0	0x386f0	0x100	eh_frame_FDE	0x38c64	0x9c50	direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9851	.text	0x38990	0x38990	0x389f0	R_AARCH64_CALL26	host_notify_npuMbox	1004	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x386f0	0x386f0	0x2a0	eh_frame_FDE	0x38c64	0x9c50	direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9886	.text	0x38bac	0x38bac	0x38c0c	R_AARCH64_CALL26	host_notify_npuMbox	1004	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			unnamed@.text+0x386f0	0x386f0	0x4bc	eh_frame_FDE	0x38c64	0x9c50	direct_call_BL	0x94000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9909	.text	0x38e00	0x38e00	0x38e60	R_AARCH64_ADR_PREL_PG_HI21	TCSUPPORT_NPU_MVAL	1193	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_init	0x38e00	0x0	symbol_size	0x38f78		executable_reference	0x90000000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9910	.text	0x38e04	0x38e04	0x38e64	R_AARCH64_LDST32_ABS_LO12_NC	TCSUPPORT_NPU_MVAL	1193	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_init	0x38e00	0x4	symbol_size	0x38f78		executable_reference	0xb9400000
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9948	.text	0x38f2c	0x38f2c	0x38f8c	R_AARCH64_ADR_PREL_PG_HI21	ra_sw_nat_npu_offload_vxlan_enable	1137	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_init	0x38e00	0x12c	symbol_size	0x38f78		executable_reference	0x90000005
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/hw_nat.ko	894b91053435a85fa44abb62bfe218c50ffc316f2a2252a75c0d1847f527f200	.rela.text	9949	.text	0x38f30	0x38f30	0x38f90	R_AARCH64_ADR_PREL_PG_HI21	ra_sw_nat_npu_store_vxlan_hdr	1222	1	STT_NOTYPE	SHN_UNDEF	0x0	0x0			ecnt_hwnat_npu_init	0x38e00	0x130	symbol_size	0x38f78		executable_reference	0x90000004
